,StockCode,Description,UnitPrice
2120,23230,WRAP ALPHABET DESIGN,0.41740585774058575
2121,23231,WRAP DOILEY DESIGN,0.41907692307692307
2122,23232,WRAP VINTAGE PETALS  DESIGN,0.4175609756097561
2123,23233,WRAP POPPIES  DESIGN,0.418625
2124,23234,BISCUIT TIN VINTAGE CHRISTMAS,3.3554195804195803
2125,23235,STORAGE TIN VINTAGE LEAF,2.9602608695652175
2126,23236,DOILEY STORAGE TIN,3.25123595505618
2127,23237,SET OF 4 KNICK KNACK TINS LEAVES ,4.243085106382979
2128,23238,SET OF 4 KNICK KNACK TINS LONDON ,4.7186006825938565
2129,23239,SET OF 4 KNICK KNACK TINS POPPIES,4.374102564102564
2130,23240,SET OF 4 KNICK KNACK TINS DOILEY ,4.4331393298059965
2131,23241,TREASURE TIN GYMKHANA DESIGN,2.471213720316623
2132,23242,TREASURE TIN BUFFALO BILL ,2.2744690265486724
2133,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,5.794538310412574
2134,23244,ROUND STORAGE TIN VINTAGE LEAF,2.081111111111111
2135,23245,SET OF 3 REGENCY CAKE TINS,5.8371381936887925
2136,23247,BISCUIT TIN 50'S CHRISTMAS,3.2731562500000004
2137,23249,VINTAGE RED ENAMEL TRIM PLATE,1.8625842696629211
2138,23250,VINTAGE RED TRIM ENAMEL BOWL ,1.4497457627118644
2139,23251,VINTAGE RED ENAMEL TRIM MUG ,1.404920634920635
2140,23252,VINTAGE RED ENAMEL TRIM JUG ,4.019527027027027
2141,23253,16 PIECE CUTLERY SET PANTRY DESIGN,17.115555555555556
2142,23254,CHILDRENS CUTLERY DOLLY GIRL ,4.2619365079365075
2143,23255,CHILDRENS CUTLERY CIRCUS PARADE,4.342098765432099
2144,23256,CHILDRENS CUTLERY SPACEBOY ,4.453821989528796
2145,23263,SET OF 3 WOODEN HEART DECORATIONS,1.4407520325203254
2146,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1.4934905660377358
2147,23265,SET OF 3 WOODEN TREE DECORATIONS,1.4736363636363636
2148,23266,SET OF 3 WOODEN STOCKING DECORATION,1.4504373177842567
2149,23267,SET OF 4 SANTA PLACE SETTINGS,1.4101785714285715
2150,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1.6319148936170214
2151,23269,SET OF 2 CERAMIC CHRISTMAS TREES,1.6881632653061225
2152,23270,SET OF 2 CERAMIC PAINTED HEARTS ,1.4770370370370371
2153,23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,1.051682242990654
2154,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,1.916818181818182
2155,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1.8708547008547007
2156,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,1.9982539682539682
2157,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1.4660869565217391
2158,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,1.0574375
2159,23281,FOLDING BUTTERFLY MIRROR RED  ,0.9803846153846153
2160,23282,FOLDING BUTTERFLY MIRROR IVORY ,1.255912408759124
2161,23283,DOORMAT VINTAGE LEAVES DESIGN ,8.653489361702128
2162,23284,DOORMAT KEEP CALM AND COME IN,8.751816958277255
2163,23285,PINK VINTAGE SPOT BEAKER,1.0659067357512952
2164,23286,BLUE VINTAGE SPOT BEAKER,1.0276888888888889
2165,23287,RED VINTAGE SPOT BEAKER,1.030343137254902
2166,23288,GREEN VINTAGE SPOT BEAKER,1.0317277486910994
2167,23289,DOLLY GIRL CHILDRENS BOWL,1.5309183673469389
2168,23290,SPACEBOY CHILDRENS BOWL,1.4331336405529955
2169,23291,DOLLY GIRL CHILDRENS CUP,1.5182499999999999
2170,23292,SPACE BOY CHILDRENS CUP,1.5227391304347826
2171,23293,SET OF 12 FAIRY CAKE BAKING CASES,1.0597883597883597
2172,23294,SET OF 6 SNACK LOAF BAKING CASES,1.0820325203252033
2173,23295,SET OF 12 MINI LOAF BAKING CASES,1.1056304347826087
2174,23296,SET OF 6 TEA TIME BAKING CASES,1.519305912596401
2175,23297,SET 40 HEART SHAPE PETIT FOUR CASES,1.8344311377245508
2176,23298,SPOTTY BUNTING,5.499652247667515
2177,23299,FOOD COVER WITH BEADS SET 2 ,4.353933333333334
2178,23300,GARDENERS KNEELING PAD CUP OF TEA ,1.9038589743589744
2179,23301,GARDENERS KNEELING PAD KEEP CALM ,1.93820704375667
2180,23302,KNEELING MAT HOUSEWORK  DESIGN,1.8761825726141077
2181,23303,SET 4 PICNIC CUTLERY FONDANT,1.95
2182,23304,SET 4 PICNIC CUTLERY CHERRY ,1.9500000000000002
2183,23305,SET 4 PICNIC CUTLERY BLUEBERRY,1.9500000000000002
2184,23306,SET OF 36 DOILIES PANTRY DESIGN,1.7908480565371026
2185,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,0.680288315629742
2186,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,0.6923857868020304
2187,23309,SET OF 60 I LOVE LONDON CAKE CASES ,0.7366666666666667
2188,23310,BUBBLEGUM RING ASSORTED,0.47804878048780486
2189,23311,VINTAGE CHRISTMAS STOCKING ,2.960940170940171
2190,23312,VINTAGE CHRISTMAS GIFT SACK,4.449545454545455
2191,23313,VINTAGE CHRISTMAS BUNTING,5.538530120481928
2192,23314,VINTAGE CHRISTMAS TABLECLOTH,13.580413223140496
2193,23315,IVORY REFECTORY CLOCK,10.746321839080458
2194,23316,RED REFECTORY CLOCK ,11.088750000000001
2195,23317,BLUE REFECTORY CLOCK ,11.21156626506024
2196,23318,BOX OF 6 MINI VINTAGE CRACKERS,2.731662404092072
2197,23319,BOX OF 6 MINI 50'S CRACKERS,2.6420000000000003
2198,23320,GIANT 50'S CHRISTMAS CRACKER,2.802890173410405
2199,23321,SMALL WHITE HEART OF WICKER,1.7461339421613395
2200,23322,LARGE WHITE HEART OF WICKER,3.1226430976430977
2201,23323,WHITE WICKER STAR ,2.247864077669903
2202,23324,RUSTIC STRAWBERRY JAMPOT LARGE ,2.198695652173913
2203,23325,RUSTIC STRAWBERRY JAMPOT SMALL,1.801578947368421
2204,23326,HANGING MINI COLOURED BOTTLES,2.6119480519480516
2205,23327,HANGING CLEAR MINI BOTTLE,0.7781818181818182
2206,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4.82122009569378
2207,23329,DECORATIVE WICKER HEART LARGE,1.7636641221374045
2208,23330,DECORATIVE WICKER HEART MEDIUM,1.3586206896551725
2209,23331,DECORATIVE WICKER HEART SMALL,0.781578947368421
2210,23332,IVORY WICKER HEART LARGE,1.7594701986754968
2211,23333,IVORY WICKER HEART MEDIUM,1.3306
2212,23334,IVORY WICKER HEART SMALL,0.7883823529411764
2213,23335,EGG FRYING PAN IVORY ,2.3214
2214,23336,EGG FRYING PAN PINK ,2.598390804597701
2215,23337,EGG FRYING PAN MINT ,2.287971014492754
2216,23338,EGG FRYING PAN RED ,2.336727272727273
2217,23339,EGG FRYING PAN BLUE ,2.505974025974026
2218,23340,VINTAGE CHRISTMAS CAKE FRILL,1.9569281045751632
2219,23341,PINK DINER WALL CLOCK,9.93122950819672
2220,23342,MINT DINER WALL CLOCK,8.827469879518071
2221,23343,JUMBO BAG VINTAGE CHRISTMAS ,2.3853493013972056
2222,23344,JUMBO BAG 50'S CHRISTMAS ,2.4091880920162385
2223,23345, DOLLY GIRL BEAKER,1.4993370165745856
2224,23346,SPACEBOY BEAKER,1.5143915343915346
2225,23347,I LOVE LONDON BEAKER,1.5478217821782179
2226,23348,CHILDRENS TOY COOKING UTENSIL SET,2.5198360655737706
2227,23349,ROLL WRAP VINTAGE CHRISTMAS,1.5368
2228,23350,ROLL WRAP VINTAGE SPOT ,1.4579430379746834
2229,23351,ROLL WRAP 50'S CHRISTMAS,1.5054395604395605
2230,23352,ROLL WRAP 50'S RED CHRISTMAS ,1.5080092592592593
2231,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,0.9958456973293768
2232,23354,6 GIFT TAGS 50'S CHRISTMAS ,0.9700895522388059
2233,23355,HOT WATER BOTTLE KEEP CALM,5.262865928659287
2234,23356,LOVE HOT WATER BOTTLE,6.197470119521912
2235,23357,HOT WATER BOTTLE SEX BOMB,4.972761904761905
2236,23358,HOT STUFF HOT WATER BOTTLE,4.178913043478261
2237,23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,1.98575
2238,23360,SET 8 CANDLES VINTAGE DOILEY,2.0592436974789914
2239,23365,SET 12 COLOUR PENCILS LOVE LONDON,0.7927428571428571
2240,23366,SET 12 COLOURING PENCILS DOILY,0.8148241206030151
2241,23367,SET 12 COLOUR PENCILS SPACEBOY ,0.7548275862068966
2242,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,0.7815352697095436
2243,23369,SET 36 COLOUR PENCILS LOVE LONDON,1.4970542635658914
2244,23370,SET 36 COLOUR PENCILS DOILEY,1.5277358490566038
2245,23371,SET 36 COLOUR PENCILS SPACEBOY ,1.50953125
2246,23372,SET 36 COLOUR PENCILS DOLLY GIRL,1.6064935064935066
2247,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,0.9070999999999999
2248,23374,RED SPOT PAPER GIFT BAG,0.8661194029850745
2249,23375,50'S CHRISTMAS PAPER GIFT BAG,0.9347619047619047
2250,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,0.5064596273291926
2251,23377,PACK OF 12 DOLLY GIRL TISSUES,0.5557971014492754
2252,23378,PACK OF 12 50'S CHRISTMAS TISSUES,0.46127659574468083
2253,23379,PACK OF 12 RED APPLE TISSUES,0.5376623376623376
2254,23380,PACK OF 12 VINTAGE DOILY TISSUES,0.48368
2255,23381,PACK OF 12 VINTAGE LEAF TISSUES ,0.47397590361445785
2256,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4.64875
2257,23388,WOODLAND MINI BACKPACK,4.625031847133758
2258,23389,SPACEBOY MINI BACKPACK,4.522
2259,23390,DOLLY GIRL MINI BACKPACK,4.382748538011696
2260,23391, I LOVE LONDON MINI BACKPACK,4.606179775280899
2261,23392,SPACEBOY ROCKET LOLLY MAKERS,2.6780672268907564
2262,23393,HOME SWEET HOME CUSHION COVER ,4.448181818181818
2263,23394,POSTE FRANCE CUSHION COVER,4.930903225806452
2264,23395,BELLE JARDINIERE CUSHION COVER,4.821637168141593
2265,23396,BUTTERFLY CUSHION COVER,4.762296650717703
2266,23397,FOOT STOOL HOME SWEET HOME ,11.48556053811659
2267,23398,HANGING HEART BONHEUR,1.0351898734177216
2268,23399,HOME SWEET HOME HANGING HEART,1.1005833333333332
2269,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,6.786272727272728
2270,23401,RUSTIC MIRROR WITH LACE HEART,7.061046511627907
2271,23402,HOME SWEEET HOME 3 PEG HANGER ,4.44231884057971
2272,23403,LETTER HOLDER HOME SWEET HOME,4.356043165467626
2273,23404,HOME SWEET HOME BLACKBOARD,5.9066847826086954
2274,23405,HOME SWEET HOME 2 DRAWER CABINET,5.943513513513514
2275,23406,HOME SWEET HOME KEY HOLDER,7.025652173913044
2276,23407,SET OF 2 TRAYS HOME SWEET HOME,10.578273381294963
2277,23408,PHOTO FRAME LINEN AND LACE SMALL,2.08
2278,23409,PHOTO FRAME LINEN AND LACE LARGE,3.812
2279,23410,CURIO CABINET LINEN AND LACE ,8.034210526315789
2280,23411, TRELLIS COAT RACK,5.828620689655173
2281,23412,HEART MIRROR ANTIQUE WHITE,7.62379746835443
2282,23413,VINTAGE COFFEE GRINDER BOX,6.237868852459016
2283,23414,ZINC BOX SIGN HOME,10.071846153846153
2284,23415,HOME SWEET HOME HOOK,1.4558333333333333
2285,23416,CHAMBRE HOOK,1.7564
2286,23417,BATHROOM HOOK,1.5964285714285713
2287,23418,LAVENDER TOILETTE BOTTLE,2.556
2288,23419,HOME SWEET HOME BOTTLE ,2.659090909090909
2289,23420,PANTRY HOOK TEA STRAINER ,2.3284848484848486
2290,23421,PANTRY HOOK SPATULA,2.502058823529412
2291,23422,PANTRY HOOK BALLOON WHISK ,2.777872340425532
2292,23423,PANTRY 3 HOOK ROLLING PIN HANGER,4.502753623188406
2293,23424,GINGHAM RECIPE BOOK BOX,6.1686861313868615
2294,23425,STORAGE TIN HOME SWEET HOME,3.067966101694916
2295,23426,METAL SIGN DROP YOUR PANTS,3.3281516587677724
2296,23427,STOOL HOME SWEET HOME ,12.8290756302521
2297,23428,IVORY RETRO KITCHEN WALL CLOCK,9.863529411764706
2298,23429,RED RETRO KITCHEN WALL CLOCK,8.887391304347826
2299,23430,BLUE RETRO KITCHEN WALL CLOCK,8.621111111111112
2300,23431,NATURAL HANGING QUILTED HEARTS ,1.323875
2301,23432,PRETTY HANGING QUILTED HEARTS,1.351315789473684
2302,23433,HANGING QUILTED PATCHWORK APPLES,1.4783695652173912
2303,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,0.8793069306930693
2304,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,0.8966
2305,23436,GIFT BAG LARGE VINTAGE CHRISTMAS,1.440948275862069
2306,23437, 50'S CHRISTMAS GIFT BAG LARGE,1.4225757575757576
2307,23438, RED SPOT GIFT BAG LARGE,1.368018018018018
2308,23439,HAND WARMER RED LOVE HEART,2.222752941176471
2309,23440,PAINT YOUR OWN EGGS IN CRATE,2.022
2310,23441,HAND PAINTED HANGING EASTER EGG,0.42
2311,23442,12 HANGING EGGS HAND PAINTED,2.08
2312,23444,Next Day Carriage,15.1875
2313,23445,ICE CREAM BUBBLES,0.8652884615384615
2314,23446,BLUE BUNNY EASTER EGG BASKET,1.5833333333333333
2315,23447,PINK BUNNY EASTER EGG BASKET,1.5999999999999999
2316,23448,CREAM BUNNY EASTER EGG BASKET,1.6499999999999997
2317,23449,SET OF 6 EASTER RAINBOW CHICKS,1.25
2318,23451,SQUARE MINI PORTRAIT FRAME,2.2674074074074073
2319,23452,HEART MINI PORTRAIT FRAME,2.0704545454545453
2320,23453,OVAL  MINI PORTRAIT FRAME,1.9868627450980392
2321,23454,SET OF 3 MINI HANGING PORTRAITS,4.488333333333333
2322,23455,SMALL PARLOUR PICTURE FRAME,2.867777777777778
2323,23456,MEDIUM PARLOUR PICTURE FRAME ,4.117567567567568
2324,23457,LARGE PARLOUR PICTURE FRAME,5.104375
2325,23458,DOLLY CABINET 3 DRAWERS ,14.95
2326,23459,DOLLY CABINET 2 DRAWERS ,12.5
2327,23460,SWEETHEART WALL TIDY ,9.905106382978722
2328,23461,SWEETHEART BIRD HOUSE,4.52175925925926
2329,23462,ROCOCO WALL MIRROR WHITE,20.143389830508475
2330,23463,VINTAGE ZINC WATERING CAN,11.206249999999999
2331,23464,VINTAGE ZINC WATERING CAN SMALL,6.2125
2332,23465,TUSCAN VILLA FEEDING STATION,8.77375
2333,23466,TUSCAN VILLA DOVECOTE,10.018928571428571
2334,23467,VINTAGE ZINC PLANTER  ,4.366363636363636
2335,23468,TUSCAN VILLA BIRD TABLE ,8.25
2336,23469,CARD HOLDER LOVE BIRD SMALL,4.6302702702702705
2337,23470,CARD HOLDER LOVE BIRD LARGE ,6.743260869565217
2338,23471,SIX DRAWER OFFICE TIDY,10.155
2339,23472, NINE DRAWER OFFICE TIDY,16.05705882352941
2340,23473,WOODLAND SMALL RED FELT HEART,0.9509615384615384
2341,23474,WOODLAND SMALL BLUE FELT HEART,1.0405263157894737
2342,23475,WOODLAND SMALL PINK FELT HEART,0.959032258064516
2343,23476,WOODLAND LARGE RED FELT HEART,1.4700000000000002
2344,23477,WOODLAND LARGE BLUE FELT HEART,1.7153846153846155
2345,23478,WOODLAND LARGE PINK FELT HEART,1.5130769230769232
2346,23479,WIRE EGG BASKET ,8.257333333333333
2347,23480,MINI LIGHTS WOODLAND MUSHROOMS,4.394663677130045
2348,23481,PEARLISED IVORY HEART SMALL ,1.28125
2349,23482,PEARLISED IVORY HEART LARGE ,1.765897435897436
2350,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,2.3195
2351,23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,3.673333333333334
2352,23485,BOTANICAL GARDENS WALL CLOCK ,24.554374999999997
2353,23486,ANTIQUE HEART SHELF UNIT,17.673
2354,23487,SWEET HEART CAKE CARRIER,10.3156
2355,23489,"GARLAND, VINTAGE BELLS",3.221454545454545
2356,23490,T-LIGHT HOLDER HANGING LOVE BIRD,3.957184466019417
2357,23491,VINTAGE JINGLE BELLS HEART,8.4595
2358,23492,VINTAGE JINGLE BELLS WREATH,8.549285714285714
2359,23493,VINTAGE DOILY TRAVEL SEWING KIT,2.151339491916859
2360,23494,VINTAGE DOILY DELUXE SEWING KIT ,6.761643835616439
2361,23495,SET OF 3 PANTRY WOODEN SPOONS,1.7221951219512195
2362,23496,PANTRY KITCHEN THERMOMETER ,1.562258064516129
2363,23497,CLASSIC CHROME BICYCLE BELL ,1.6210837438423644
2364,23498,CLASSIC BICYCLE CLIPS ,1.6500943396226415
2365,23499,SET 12 VINTAGE DOILY CHALK ,0.4820869565217391
2366,23500,KEY RING BASEBALL BOOT ASSORTED ,1.3798130841121494
2367,23501,KEY RING BASEBALL BOOT UNION JACK,1.491293103448276
2368,23502,PLAYING CARDS VINTAGE DOILEY ,1.3016842105263158
2369,23503,PLAYING CARDS KEEP CALM & CARRY ON,1.2788760806916426
2370,23504,PLAYING CARDS JUBILEE UNION JACK,1.3465610859728505
2371,23505,PLAYING CARDS I LOVE LONDON ,1.3503278688524591
2372,23506,MINI PLAYING CARDS SPACEBOY ,0.46128205128205124
2373,23507,MINI PLAYING CARDS BUFFALO BILL ,0.4726356589147287
2374,23508,MINI PLAYING CARDS DOLLY GIRL ,0.46481203007518795
2375,23509,MINI PLAYING CARDS FUN FAIR ,0.4845588235294117
2376,23510,MINI PLAYING CARDS GYMKHANA,0.4965873015873016
2377,23511,EMBROIDERED RIBBON REEL EMILY ,2.323529411764706
2378,23512,EMBROIDERED RIBBON REEL ROSIE,2.3124137931034485
2379,23513,EMBROIDERED RIBBON REEL SUSIE ,2.3028169014084505
2380,23514,EMBROIDERED RIBBON REEL SALLY ,2.3456
2381,23515,EMBROIDERED RIBBON REEL DAISY ,2.3925
2382,23516,EMBROIDERED RIBBON REEL SOPHIE  ,3.8459999999999996
2383,23517,EMBROIDERED RIBBON REEL REBECCA ,3.4480952380952385
2384,23518,EMBROIDERED RIBBON REEL RACHEL ,3.0869565217391304
2385,23519,EMBROIDERED RIBBON REEL CLAIRE,4.484583333333333
2386,23520,EMBROIDERED RIBBON REEL RUBY ,3.960909090909091
2387,23521,CAT AND BIRD WALL ART,4.204090909090909
2388,23522,DOG AND BALL WALL ART,3.680625
2389,23523,TREASURE AHOY WALL ART,3.930238095238095
2390,23524,HORSE & PONY WALL ART,4.315
2391,23525,BUFFALO BILL WALL ART ,4.148909090909091
2392,23526,DOG LICENCE WALL ART,8.217397260273973
2393,23527,ANIMALS AND NATURE WALL ART,3.9835294117647058
2394,23528,SPACEBOY WALL ART,4.7792
2395,23529,DOLLY GIRL WALL ART,4.338648648648649
2396,23530,WALL ART ONLY ONE PERSON ,5.570454545454545
2397,23531,WALL ART BIG LOVE ,7.655438596491228
2398,23532,WALL ART WORK REST AND PLAY  ,5.301612903225807
2399,23533,WALL ART GARDEN HAVEN ,6.166944444444445
2400,23534,STOP FOR TEA WALL ART,7.5209090909090905
2401,23535,BICYCLE SAFTEY WALL ART,7.413031674208145
2402,23536,VILLAGE SHOW WALL ART,6.784883720930233
2403,23537,I LOVE LONDON WALL ART,6.9405882352941175
2404,23538,WALL ART VINTAGE HEART,5.753939393939394
2405,23539,WALL ART LOVES' SECRET ,6.594047619047619
2406,23540,WALL ART THE MAGIC FOREST ,8.424285714285714
2407,23541,WALL ART CLASSIC PUDDINGS ,9.702483660130719
2408,23542,70'S ALPHABET WALL ART,9.725434782608696
2409,23543,KEEP CALM WALL ART ,8.528301886792454
2410,23544,WALL ART MID CENTURY MODERN ,7.557619047619048
2411,23545,WRAP RED DOILEY,0.41905882352941176
2412,23546,WRAP PAISLEY PARK ,0.42
2413,23547,WRAP FLOWER SHOP  ,0.42
2414,23548,WRAP MAGIC FOREST ,0.42
2415,23549,WRAP BIRD GARDEN ,0.42
2416,23550,WRAP ALPHABET POSTER  ,0.41875
2417,23551,PACK OF 12 PAISLEY PARK TISSUES ,0.5141134751773049
2418,23552,BICYCLE PUNCTURE REPAIR KIT ,2.2625806451612904
2419,23553,LANDMARK FRAME CAMDEN TOWN ,13.290579710144927
2420,23554,LANDMARK FRAME OXFORD STREET,13.028474576271186
2421,23555,LANDMARK FRAME NOTTING HILL ,12.87537037037037
2422,23556,LANDMARK FRAME COVENT GARDEN ,12.609824561403508
2423,23557,LANDMARK FRAME BAKER STREET ,13.181875
2424,23558,LANDMARK FRAME LONDON BRIDGE ,13.091272727272727
2425,23559,WOODLAND BUNNIES LOLLY MAKERS,2.850236220472441
2426,23560,SET OF 6 RIBBONS COUNTRY STYLE,3.51962962962963
2427,23561,SET OF 6 RIBBONS PARTY,3.40875
2428,23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,3.267777777777778
2429,23564,EGG CUP MILKMAID INGRID,1.7567105263157894
2430,23565,EGG CUP MILKMAID HELGA ,1.8270769230769233
2431,23566,EGG CUP MILKMAID HEIDI,1.7575294117647058
2432,23567,EGG CUP HENRIETTA HEN PINK,1.8084615384615386
2433,23568,EGG CUP HENRIETTA HEN CREAM ,1.7353061224489796
2434,23569,TRADTIONAL ALPHABET STAMP SET,5.291280788177341
2435,23570,TRADITIONAL PICK UP STICKS GAME ,1.4267918088737201
2436,23571,TRADITIONAL NAUGHTS & CROSSES,1.8867164179104476
2437,23574,PACKING CHARGE,7.5
2438,23575,SNACK TRAY PAISLEY PARK,2.5823529411764703
2439,23576,SNACK TRAY RED VINTAGE DOILY,2.4010526315789473
2440,23578,SNACK TRAY RED GINGHAM,2.417142857142857
2441,23579,SNACK TRAY I LOVE LONDON,2.5218421052631577
2442,23580,SNACK TRAY HAPPY FOREST  ,2.2015384615384614
2443,23581,JUMBO BAG PAISLEY PARK,2.2505070422535214
2444,23582,VINTAGE DOILY JUMBO BAG RED ,2.2101858736059476
2445,23583,LUNCH BAG PAISLEY PARK  ,1.7989085545722712
2446,23595,adjustment,0.0
2447,23597,PAPER BUNTING PAISLEY PARK,3.165294117647059
2448,23598,PAPER BUNTING VINTAGE PARTY,3.2291666666666665
2449,23601,SET 10 CARDS SNOWY SNOWDROPS  17100,2.49
2450,23602,SET 10 CARDS 3 WISE MEN 17107,2.91
2451,23603,SET 10 CARD KRAFT REINDEER 17084,2.4899999999999998
2452,23604,SET 10 MINI SANTA & SNOWMAN  17087,1.66
2453,23605,SET 10 CARDS 12 DAYS OF XMAS 17059,2.91
2454,23607,SET 10 CARDS HATS & STOCKINGS 17081,1.66
2455,23608,SET 10 CARDS RUDOLPHS NOSE 17097,2.91
2456,23609,SET 10 CARDS SNOWY ROBIN 17099,2.91
2457,23610,SET 10 CARDS CHRISTMAS ROBIN 17095,2.08
2458,23611,SET 10 CARDS RED RIDING HOOD 17214,2.49
2459,23612,SET 10 MINICARDS CUTE SNOWMAN 17071,1.66
2460,23613,SET 10 XMAS CARDS & BADGES 17070,2.49
2461,23614,SET 10 CARDS 12 DAYS WRAP  17058,3.33
2462,23615,SET 10 CARDS PRINTED GRAPHIC 17219,2.49
2463,23616,SET 10 CARDS JINGLE BELLS 17217,2.4899999999999998
2464,23617,SET 10 CARDS SWIRLY XMAS TREE 17104,2.91
2465,23619,SET 10 CARDS POINSETTIA 17093,2.49
2466,23620,SET 10 CARDS PERFECT POST 17090,2.4899999999999998
2467,23621,SET 10 CARDS DAVID'S MADONNA 17074,2.49
2468,23623,SET 10 CARD CHRISTMAS WELCOME 17112,2.91
2469,23624,SET 10 CARD PERFECT NATIVITY 17089,2.49
2470,23625,SET 6 CARDS SPARKLY REINDEER 17262,4.99
2471,23626,SET 10 CARDS DINKY TREE 17076,2.49
2472,23627,SET 10 CARDS XMAS GRAPHIC  17218,2.49
2473,23628,SET 10 CARDS TRIANGLE ICONS  17220,2.91
2474,23629,SET 10 CARDS DRESSING UP 17077,2.49
2475,23630,SET 10 CARDS HANGING BAUBLES 17080,2.8233333333333337
2476,23632,SET 10 CARDS CHEERFUL ROBIN 17065,2.08
2477,23633,SET 10 CARDS WORLD CHILDREN 17067,2.49
2478,23634,SET 10 CARDS XMAS CHOIR 17068,2.91
2479,23635,SET 10 CARDS CHRISTMAS HOLLY  17259,4.16
2480,23636,SET 10 CARDS WISHING TREE 17116,2.91
2481,23637,SET 10 CARDS OUT OF ORDER 17216,2.49
2482,23638,SET 10 CARDS ROBIN WATERPUMP  17096,2.91
2483,23639,SET 10 CARDS MAGICAL TREE 17086,3.33
2484,23640,SET 10 CARDS SCOTTIE DOG 17211,2.49
2485,23643,SET 10 CARDS CHRISTMAS BAUBLE 16954,3.33
2486,23644,SET 10 CARDS CHRISTMAS TREE 16955,3.3299999999999996
2487,23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,2.49
2488,23646,SET 10 CARDS JINGLE BELLS 16957,2.49
2489,23649,SET 10 CARDS DECK THE HALLS 16960,2.49
2490,23650,SET 10 CARDS FILIGREE BAUBLE 16961,2.49
2491,23652,SET 10 CARD CHRISTMAS STAMPS 16963,2.91
2492,23654,SET 10 CARD SNOWMAN 16965,2.49
2493,23660,HENRIETTA HEN MUG ,2.1891304347826086
2494,23661,MILK MAIDS MUG ,2.1721052631578943
2495,23664,FLOWER SHOP DESIGN MUG,1.65
2496,23681,LUNCH BAG RED VINTAGE DOILY,1.8646268656716416
2497,23691,KEEP CALM BIRTHDAY WRAP,0.4184210526315789
2498,23692,WRAP A PRETTY THANK YOU,0.42
2499,23694,PAISLEY PARK CARD,0.5885365853658536
2500,23695,DOILY THANK YOU CARD,0.5013559322033898
2501,23697,A PRETTY THANK YOU CARD,0.5208333333333334
2502,23702,High Resolution Image,8.5
2503,23843,"PAPER CRAFT , LITTLE BIRDIE",2.08
2504,35001G,HAND OPEN SHAPE GOLD,3.713939393939394
2505,35001W,HAND OPEN SHAPE DECO.WHITE,2.7014285714285715
2506,35004B,SET OF 3 BLACK FLYING DUCKS,6.126115702479339
2507,35004C,SET OF 3 COLOURED  FLYING DUCKS,4.966326530612245
2508,35004G,SET OF 3 GOLD FLYING DUCKS,5.195454545454545
2509,35004P,SET OF 3 PINK FLYING DUCKS,5.45
2510,35015,,0.0
2511,35095A,BLUE VICTORIAN FABRIC OVAL BOX,0.6903
2512,35095B,RED VICTORIAN FABRIC OVAL BOX,0.6579591836734694
2513,35241,ENAMEL BLUE RIM BISCUIT BIN,5.780888888888889
2514,35265,COLOURFUL FLOWER FRUIT BOWL,2.2875
2515,35271S,GOLD PRINT PAPER BAG,0.12666666666666668
2516,35400,WOODEN BOX ADVENT CALENDAR ,8.796153846153846
2517,35443,RASTA IN BATH W SPLIFF ASHTRAY,0.85
2518,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,0.9097457627118644
2519,35591T,TURQUOISE CHRISTMAS TREE ,1.0
2520,35594,,0.0
2521,35597A,DUSTY PINK CHRISTMAS TREE 30CM,0.625
2522,35597B,BLACKCHRISTMAS TREE 30CM,1.25
2523,35597D,PINK/WHITE CHRISTMAS TREE 30CM,0.25333333333333335
2524,35598A,DUSTY PINK CHRISTMAS TREE 60CM,2.95
2525,35598B,BLACK CHRISTMAS TREE 60CM,1.9308
2526,35598C,found,1.9666666666666668
2527,35598D,PINK/WHITE CHRISTMAS TREE 60CM,1.4753488372093022
2528,35599B,BLACK CHRISTMAS TREE 120CM,3.4596296296296294
2529,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,4.017058823529412
2530,35600A,Found by jackie,0.0
2531,35603B,,0.0
